-4.600000 0.100000 -1.272788e+00
-4.600000 0.200000 -1.343668e+00
-4.600000 0.300000 -1.412677e+00
-4.600000 0.400000 -1.479128e+00
-4.600000 0.500000 -1.542806e+00
-4.600000 0.600000 -1.604028e+00
-4.600000 0.700000 -1.663638e+00
-4.600000 0.800000 -1.722954e+00
-4.600000 0.900000 -1.783667e+00
-4.600000 1.000000 -1.847691e+00
-4.600000 1.100000 -1.916985e+00
-4.600000 1.200000 -1.993353e+00
-4.600000 1.300000 -2.078257e+00
-4.600000 1.400000 -2.172638e+00
-4.600000 1.500000 -2.276781e+00
-4.600000 1.600000 -2.390224e+00
-4.600000 1.700000 -2.511732e+00
-4.600000 1.800000 -2.639331e+00
-4.600000 1.900000 -2.770401e+00
-4.600000 2.000000 -2.901821e+00
-4.600000 2.100000 -3.030158e+00
-4.600000 2.200000 -3.151872e+00
-4.600000 2.300000 -3.263533e+00
-4.600000 2.400000 -3.362014e+00
-4.600000 2.500000 -3.444669e+00
-4.600000 2.600000 -3.509450e+00
-4.600000 2.700000 -3.554993e+00
-4.600000 2.800000 -3.580637e+00
-4.600000 2.900000 -3.586401e+00
-4.600000 3.000000 -3.572918e+00
-4.600000 3.100000 -3.541340e+00
-4.600000 3.200000 -3.493225e+00
-4.600000 3.300000 -3.430414e+00
-4.600000 3.400000 -3.354914e+00
-4.600000 3.500000 -3.268798e+00
-4.600000 3.600000 -3.174109e+00
-4.600000 3.700000 -3.072797e+00
-4.600000 3.800000 -2.966668e+00
-4.600000 3.900000 -2.857348e+00
-4.600000 4.000000 -2.746270e+00
-4.600000 4.100000 -2.634669e+00
-4.600000 4.200000 -2.523584e+00
-4.600000 4.300000 -2.413874e+00
-4.600000 4.400000 -2.306228e+00
-4.600000 4.500000 -2.201190e+00
-4.600000 4.600000 -2.099169e+00
-4.600000 4.700000 -2.000467e+00
-4.600000 4.800000 -1.905289e+00
-4.600000 4.900000 -1.813760e+00
-4.600000 5.000000 -1.725944e+00

-4.500000 -5.000000 -1.522119e-01
-4.500000 -4.900000 -1.407633e-01
-4.500000 -4.800000 -1.285810e-01
-4.500000 -4.700000 -1.156799e-01
-4.500000 -4.600000 -1.020918e-01
-4.500000 -4.500000 -8.787005e-02
-4.500000 -4.400000 -7.309469e-02
-4.500000 -4.300000 -5.787779e-02
-4.500000 -4.200000 -4.236980e-02
-4.500000 -4.100000 -2.676589e-02
-4.500000 -4.000000 -1.131237e-02
-4.500000 -3.900000 3.687554e-03
-4.500000 -3.800000 1.786914e-02
-4.500000 -3.700000 3.080372e-02
-4.500000 -3.600000 4.199945e-02
-4.500000 -3.500000 5.090659e-02
-4.500000 -3.400000 5.692853e-02
-4.500000 -3.300000 5.943970e-02
-4.500000 -3.200000 5.781128e-02
-4.500000 -3.100000 5.144487e-02
-4.500000 -3.000000 3.981332e-02
-4.500000 -2.900000 2.250688e-02
-4.500000 -2.800000 -7.186058e-04
-4.500000 -2.700000 -2.989614e-02
-4.500000 -2.600000 -6.480997e-02
-4.500000 -2.500000 -1.049720e-01
-4.500000 -2.400000 -1.496175e-01
-4.500000 -2.300000 -1.977246e-01
-4.500000 -2.200000 -2.480597e-01
-4.500000 -2.100000 -2.992474e-01
-4.500000 -2.000000 -3.498631e-01
-4.500000 -1.900000 -3.985403e-01
-4.500000 -1.800000 -4.440849e-01
-4.500000 -1.700000 -4.855849e-01
-4.500000 -1.600000 -5.225060e-01
-4.500000 -1.500000 -5.547601e-01
-4.500000 -1.400000 -5.827394e-01
-4.500000 -1.300000 -6.073090e-01
-4.500000 -1.200000 -6.297555e-01
-4.500000 -1.100000 -6.516941e-01
-4.500000 -1.000000 -6.749390e-01
-4.500000 -0.900000 -7.013495e-01
-4.500000 -0.800000 -7.326634e-01
-4.500000 -0.700000 -7.703345e-01
-4.500000 -0.600000 -8.153896e-01
-4.500000 -0.500000 -8.683211e-01
-4.500000 -0.400000 -9.290262e-01
-4.500000 -0.300000 -9.968034e-01
-4.500000 -0.200000 -1.070408e+00
-4.500000 -0.100000 -1.148161e+00
-4.500000 0.000000 -1.228116e+00
-4.500000 0.100000 -1.308245e+00
-4.500000 0.200000 -1.386657e+00
-4.500000 0.300000 -1.461799e+00
-4.500000 0.400000 -1.532647e+00
-4.500000 0.500000 -1.598836e+00
-4.500000 0.600000 -1.660745e+00
-4.500000 0.700000 -1.719501e+00
-4.500000 0.800000 -1.776914e+00
-4.500000 0.900000 -1.835334e+00
-4.500000 1.000000 -1.897453e+00
-4.500000 1.100000 -1.966054e+00
-4.500000 1.200000 -2.043745e+00
-4.500000 1.300000 -2.132686e+00
-4.500000 1.400000 -2.234349e+00
-4.500000 1.500000 -2.349322e+00
-4.500000 1.600000 -2.477186e+00
-4.500000 1.700000 -2.616474e+00
-4.500000 1.800000 -2.764710e+00
-4.500000 1.900000 -2.918543e+00
-4.500000 2.000000 -3.073946e+00
-4.500000 2.100000 -3.226468e+00
-4.500000 2.200000 -3.371525e+00
-4.500000 2.300000 -3.504683e+00
-4.500000 2.400000 -3.621938e+00
-4.500000 2.500000 -3.719933e+00
-4.500000 2.600000 -3.796129e+00
-4.500000 2.700000 -3.848899e+00
-4.500000 2.800000 -3.877548e+00
-4.500000 2.900000 -3.882264e+00
-4.500000 3.000000 -3.864021e+00
-4.500000 3.100000 -3.824436e+00
-4.500000 3.200000 -3.765609e+00
-4.500000 3.300000 -3.689954e+00
-4.500000 3.400000 -3.600050e+00
-4.500000 3.500000 -3.498501e+00
-4.500000 3.600000 -3.387827e+00
-4.500000 3.700000 -3.270387e+00
-4.500000 3.800000 -3.148320e+00
-4.500000 3.900000 -3.023516e+00
-4.500000 4.000000 -2.897604e+00
-4.500000 4.100000 -2.771956e+00
-4.500000 4.200000 -2.647698e+00
-4.500000 4.300000 -2.525733e+00
-4.500000 4.400000 -2.406766e+00
-4.500000 4.500000 -2.291326e+00
-4.500000 4.600000 -2.179795e+00
-4.500000 4.700000 -2.072431e+00
-4.500000 4.800000 -1.969388e+00
-4.500000 4.900000 -1.870738e+00
-4.500000 5.000000 -1.776488e+00

-4.400000 -5.000000 -1.461584e-01
-4.400000 -4.900000 -1.333449e-01
-4.400000 -4.800000 -1.196251e-01
-4.400000 -4.700000 -1.049965e-01
-4.400000 -4.600000 -8.947399e-02
-4.400000 -4.500000 -7.309469e-02
-4.400000 -4.400000 -5.592415e-02
-4.400000 -4.300000 -3.806343e-02
-4.400000 -4.200000 -1.965697e-02
-4.400000 -4.100000 -9.013746e-04
-4.400000 -4.000000 1.794555e-02
-4.400000 -3.900000 3.655579e-02
-4.400000 -3.800000 5.452312e-02
-4.400000 -3.700000 7.135712e-02
-4.400000 -3.600000 8.648070e-02
-4.400000 -3.500000 9.923288e-02
-4.400000 -3.400000 1.088787e-01
-4.400000 -3.300000 1.146285e-01
-4.400000 -3.200000 1.156677e-01
-4.400000 -3.100000 1.111983e-01
-4.400000 -3.000000 1.004923e-01
-4.400000 -2.900000 8.295334e-02
-4.400000 -2.800000 5.818509e-02
-4.400000 -2.700000 2.605742e-02
-4.400000 -2.600000 -1.323532e-02
-4.400000 -2.500000 -5.913376e-02
-4.400000 -2.400000 -1.106987e-01
-4.400000 -2.300000 -1.666293e-01
-4.400000 -2.200000 -2.253168e-01
-4.400000 -2.100000 -2.849361e-01
-4.400000 -2.000000 -3.435684e-01
-4.400000 -1.900000 -3.993481e-01
-4.400000 -1.800000 -4.506210e-01
-4.400000 -1.700000 -4.961002e-01
-4.400000 -1.600000 -5.350023e-01
-4.400000 -1.500000 -5.671497e-01
-4.400000 -1.400000 -5.930245e-01
-4.400000 -1.300000 -6.137659e-01
-4.400000 -1.200000 -6.311051e-01
-4.400000 -1.100000 -6.472410e-01
-4.400000 -1.000000 -6.646647e-01
-4.400000 -0.900000 -6.859461e-01
-4.400000 -0.800000 -7.135025e-01
-4.400000 -0.700000 -7.493695e-01
-4.400000 -0.600000 -7.949984e-01
-4.400000 -0.500000 -8.510999e-01
-4.400000 -0.400000 -9.175545e-01
-4.400000 -0.300000 -9.934003e-01
-4.400000 -0.200000 -1.076904e+00
-4.400000 -0.100000 -1.165715e+00
-4.400000 0.000000 -1.257081e+00
-4.400000 0.100000 -1.348124e+00
-4.400000 0.200000 -1.436133e+00
-4.400000 0.300000 -1.518859e+00
-4.400000 0.400000 -1.594773e+00
-4.400000 0.500000 -1.663272e+00
-4.400000 0.600000 -1.724792e+00
-4.400000 0.700000 -1.780830e+00
-4.400000 0.800000 -1.833854e+00
-4.400000 0.900000 -1.887121e+00
-4.400000 1.000000 -1.944397e+00
-4.400000 1.100000 -2.009616e+00
-4.400000 1.200000 -2.086508e+00
-4.400000 1.300000 -2.178224e+00
-4.400000 1.400000 -2.286995e+00
-4.400000 1.500000 -2.413858e+00
-4.400000 1.600000 -2.558484e+00
-4.400000 1.700000 -2.719111e+00
-4.400000 1.800000 -2.892606e+00
-4.400000 1.900000 -3.074638e+00
-4.400000 2.000000 -3.259958e+00
-4.400000 2.100000 -3.442748e+00
-4.400000 2.200000 -3.617019e+00
-4.400000 2.300000 -3.777004e+00
-4.400000 2.400000 -3.917534e+00
-4.400000 2.500000 -4.034337e+00
-4.400000 2.600000 -4.124257e+00
